name,pantheon,url,title,alternatives
Iyatiku,Native American mythology,https://www.godchecker.com/native-american-mythology/IYATIKU/,Corn Goddess of the Underworld,Naiya Iyatiku
Jisdu,Native American mythology,https://www.godchecker.com/cherokee-mythology/JISTU/,The Trickster Rabbit of the Cherokee people,"Tsisdu, Jistu"
Kachinas,Native American mythology,https://www.godchecker.com/hopi-mythology/KACHINAS/,Ubiquitous Nature Spirits,Kat'sinas
Kahyangwuti,Native American mythology,https://www.godchecker.com/hopi-mythology/KOKYANGWUTI/,Spider Goddess who beta-tested the first humans,"Koyangwuti, Kokyangwuti, Kookyangwso'wuuti, Spider Grandmother, Kohkang Wuhti, Kokyangwuqti"
Kaiti,Native American mythology,https://www.godchecker.com/native-american-mythology/KAITI/,Slightly odd Haida Bear God,nan
Kananeski Anayehi,Native American mythology,https://www.godchecker.com/cherokee-mythology/KANANESKI-ANAYEHI/,A Spider Goddess of Fire,nan
Kanati,Native American mythology,https://www.godchecker.com/cherokee-mythology/KANATI/,The Lucky Hunter,nan
Kapoonis,Native American mythology,https://www.godchecker.com/native-american-mythology/KAPOONIS/,Trouble-making Thunder God,nan
Karwan,Native American mythology,https://www.godchecker.com/hopi-mythology/KARWAN/,God of Food Production,nan
Kashare,Native American mythology,https://www.godchecker.com/hopi-mythology/KOSHARE/,Send in the Divine Clowns,"Kushapatshikan, Koshari, Kushali, Koshare"
Kioskurber,Native American mythology,https://www.godchecker.com/hopi-mythology/KLOSKURBEH/,Creative Creator and Maker God,Kloskurbeh
Kivati,Native American mythology,https://www.godchecker.com/native-american-mythology/KWATEE/,Cheerfully optimistic God of Transformation and Improvement,"Xelas, Kwatee, Kwatyat"
Koko,Native American mythology,https://www.godchecker.com/hopi-mythology/KOKOPELLI/,God of Dating and Mating,"Ololowishkya, Kokopelli"
Koyemshi,Native American mythology,https://www.godchecker.com/hopi-mythology/KOYEMSHI/,Presenting the Hilarious Holy Clowns,"Mudheads, Koyemsi"
Kumokum,Native American mythology,https://www.godchecker.com/native-american-mythology/KUMOKUM/,Creator God specializing in mud-craft,nan
Kumush,Native American mythology,https://www.godchecker.com/native-american-mythology/KUMUSH/,Old Creator Man of the Ancients,nan
Kutnahin,Native American mythology,https://www.godchecker.com/native-american-mythology/KUTNAHIN/,"Trickster God of Medicine, Hygiene and Food Preparation",nan
Kwahn,Native American mythology,https://www.godchecker.com/native-american-mythology/SILVER-FOX/,Creator of the Aschochimi people of California,"Kwan, Silver Fox"
Kwikumat,Native American mythology,https://www.godchecker.com/native-american-mythology/KWIKUMAT/,Creator God of the Yumas,nan
Kwikwilyaka,Native American mythology,https://www.godchecker.com/hopi-mythology/KWIKWILYAQA/,Spirit of Mockery,Kwikwilyaqa
Logobola,Native American mythology,https://www.godchecker.com/native-american-mythology/LOGOBOLA/,Trickster God and very naughty brother of Raven,nan
Maheo,Native American mythology,https://www.godchecker.com/native-american-mythology/MAHEO/,Creator God,nan
Malsum,Native American mythology,https://www.godchecker.com/native-american-mythology/MALSUMIS/,Evil God of Petty Crime and Cheap Tricks,"Marten, Malsun, Malsumis"
Mana,Native American mythology,https://www.godchecker.com/hopi-mythology/MANA/,A Kachina spirit related to food,nan
Manidoog,Native American mythology,https://www.godchecker.com/native-american-mythology/MANITOU/,The all-embracing power spirit of the Algonquin,"Manidoowag, Manitou, Mantóac, Manitoo, Manitoa, Manitu, Manito"
Manisar,Native American mythology,https://www.godchecker.com/native-american-mythology/MANISAR/,Goddess of Harvests and Food-related Abundance,nan
Manit,Native American mythology,https://www.godchecker.com/native-american-mythology/MANIT/,"God of Dreams, Hallucinations and Visions",nan
Mesing,Native American mythology,https://www.godchecker.com/native-american-mythology/MESINGW/,Secretive Protector God of Animals,"Mising, Mesingholikan, Mesingw, Misinghalikun, Misinghali'kun"
Michabo,Native American mythology,https://www.godchecker.com/native-american-mythology/MICHABO/,Multi-talented Creation God,nan
Mishibijiw,Native American mythology,https://www.godchecker.com/native-american-mythology/WATER-PANTHER/,The dreaded Native American Dragon,"Underwater Panther, Water Tiger, Water Panther, Water Lynx, Mishipeshu"
Moar,Native American mythology,https://www.godchecker.com/native-american-mythology/MOAR/,Elderly and somewhat vulnerable Goddess of the Moon,nan
Momo,Native American mythology,https://www.godchecker.com/hopi-mythology/MOMO/,The Bee Dancer,nan
Muskrat,Native American mythology,https://www.godchecker.com/native-american-mythology/MUSKRAT/,Helpful furry female creature,nan
Na'pi,Native American mythology,https://www.godchecker.com/native-american-mythology/NAPI/,Blackfoot Creator God who offered death as a prize,Napi
Naabaahii,Native American mythology,https://www.godchecker.com/navajo-mythology/WARRIOR-TWINS/,Monster Slaying Twins,"Twin Brothers, Warrior Twins"
Naayéé Neizghání,Native American mythology,https://www.godchecker.com/navajo-mythology/NAYENEZGANI/,War God known as the Killer Of Aliens,"Nayanezgani, Naye Nezyani, Nagenatzani, Nayenezgani"
Nagaitcho,Native American mythology,https://www.godchecker.com/native-american-mythology/NAGAITCHO/,Creator God,nan
Nanook,Native American mythology,https://www.godchecker.com/inuit-mythology/NANOOK/,The Great White Eskimo Bear God of Hunting,nan
Nataska,Native American mythology,https://www.godchecker.com/hopi-mythology/NATASKA/,A bit of an ogre ,nan
Negafook,Native American mythology,https://www.godchecker.com/inuit-mythology/NEGAFOOK/,The Inuit God of Cold Weather and Refrigeration,nan
Nerivik,Native American mythology,https://www.godchecker.com/inuit-mythology/NERRIVIK/,The Sea Mother,"Nuliajuk, Nuliajoq, Nerrivik"
Nipin,Native American mythology,https://www.godchecker.com/native-american-mythology/NIPINOUKHE/,God of Summer,Nipinoukhe
Nocoma,Native American mythology,https://www.godchecker.com/native-american-mythology/NOCUMA/,Creator God,"Nocumo, Nocuma"
Nokomis,Native American mythology,https://www.godchecker.com/native-american-mythology/NOKOMIS/,Grandmother Earth,Nokomos
Nootaikok,Native American mythology,https://www.godchecker.com/inuit-mythology/NOOTAIKOK/,Eskimo God of Icebergs,"Nutittuq, Nootîttok"
Nukatem,Native American mythology,https://www.godchecker.com/native-american-mythology/NUKATEM/,Shrunken Spirits,nan
Nunuso,Native American mythology,https://www.godchecker.com/native-american-mythology/NUNUSO-MIKEEQONE-IM/,Mosquito Goddess,Nunuso'mikeeqone'im
Ocasta,Native American mythology,https://www.godchecker.com/cherokee-mythology/OCASTA/,Confused God of Knowledge who made a wise choice,Stonecoat
Olelbis,Native American mythology,https://www.godchecker.com/native-american-mythology/OLELBIS/,Official title: The Great One Who Sits Above The Sky,nan
Onatah,Native American mythology,https://www.godchecker.com/iroquois-mythology/ONATAH/,Corn Goddess,Onatha
Otter,Native American mythology,https://www.godchecker.com/native-american-mythology/OTTER/,Helpful furry creature,nan
Ouiot,Native American mythology,https://www.godchecker.com/native-american-mythology/OWIOT/,Broody son of the Sky God,"Wiyot, Owiyot, Owiot"
Pah,Native American mythology,https://www.godchecker.com/native-american-mythology/PAH/,God of the Moon and father of humans,nan
Palhik Mana,Native American mythology,https://www.godchecker.com/hopi-mythology/PALHIK-MANA/,Butterfly Spirit of Grinding Corn,nan
Pamit,Native American mythology,https://www.godchecker.com/native-american-mythology/PAMIT/,Goddess of the Sea,nan
Payatamu,Native American mythology,https://www.godchecker.com/hopi-mythology/PAYATAMU/,A nice little Flower God,nan
Pipin,Native American mythology,https://www.godchecker.com/native-american-mythology/PIPINOUKHE/,Algonquin God of Winter,"Pipinoukhe, Pipounoukhe, Pipoun"
Poia,Native American mythology,https://www.godchecker.com/native-american-mythology/POIA/,The Sundance Kid with an unsightly sunspot,Scarface
Poshaiyankayo,Native American mythology,https://www.godchecker.com/native-american-mythology/POSHAIYANKAYO/,Godlet of Outdoor Survival,nan
Pte-San Win-Yan,Native American mythology,https://www.godchecker.com/native-american-mythology/WHITE-BUFFALO-CALF-WOMAN/,Popular Buffalo of Pipe Smoking,"Ptesan-Wi, White Buffalo Woman, White Buffalo Calf Woman, White She-Buffalo"
Pukkeenegak,Native American mythology,https://www.godchecker.com/inuit-mythology/PUKKEENEGAK/,Eskimo Goddess of Childcare and Clothes-Making,nan
Qa'wadiliqala,Native American mythology,https://www.godchecker.com/native-american-mythology/QA-WADILIQUALA/,River and Fishing God,"Qa'wadliquala, Qa'wadiliquala"
Qamaits,Native American mythology,https://www.godchecker.com/native-american-mythology/QAMAITS/,Very butch Warrior Goddess,nan
Quaayayp,Native American mythology,https://www.godchecker.com/native-american-mythology/QUAAYAYP/,Arrogant Creator God who became a mountain,nan
Quaoar,Native American mythology,https://www.godchecker.com/native-american-mythology/QUAOAR/,"All-singing, all-dancing Creator God of the Tongva",nan
Rhipisunt,Native American mythology,https://www.godchecker.com/native-american-mythology/RHPISUNT/,Mother Goddess,Rhpisunt
Sakuru,Native American mythology,https://www.godchecker.com/native-american-mythology/SHAKURU/,Sun Goddess who helped to produce the first humans,Shakuru
Sanopi,Native American mythology,https://www.godchecker.com/native-american-mythology/SANOPI/,"Stuck-up sticky God of Tar, Glue and Pitch",nan
Sedit,Native American mythology,https://www.godchecker.com/native-american-mythology/SEDIT/,The Wile E. Coyote of the Wintun people,nan
Sedna,Native American mythology,https://www.godchecker.com/inuit-mythology/SEDNA/,Inuit Sea Goddess and Queen of the Frozen Underworld,Siarnaq
Senx,Native American mythology,https://www.godchecker.com/native-american-mythology/SENX/,Assistant Creator God,nan
Sint Holo,Native American mythology,https://www.godchecker.com/native-american-mythology/SINT-HOLO/,"God of Language, Writing and the Alphabet",nan
Sisiutl,Native American mythology,https://www.godchecker.com/native-american-mythology/SISIUTL/,Rather strange magic water snake spirit,nan
Skan,Native American mythology,https://www.godchecker.com/native-american-mythology/SKAN/,Top Sky Creator God,nan
Skili,Native American mythology,https://www.godchecker.com/cherokee-mythology/SKILI/,Cherokee Owl Demons,nan
Sky Coyote,Native American mythology,https://www.godchecker.com/native-american-mythology/TUKUPAR-ITAR/,Wolfish Trickster and Hero God,Tukupar Itar
Snoqalm,Native American mythology,https://www.godchecker.com/native-american-mythology/SNOQUALM/,The Moon that fell to Earth,Snoqualm
Sosondowah,Native American mythology,https://www.godchecker.com/iroquois-mythology/SOSONDOWAH/,Heavenly Guard,nan
Sotuknang,Native American mythology,https://www.godchecker.com/hopi-mythology/SOTUKNANG/,Creator God made by Taiowa,nan
Sussistanako,Native American mythology,https://www.godchecker.com/native-american-mythology/TSICHTINAKO/,Goddess of Creation and Thought,"Tsichtinako, Thought Woman"
Szeukha,Native American mythology,https://www.godchecker.com/native-american-mythology/SZEUKHA/,"Son of an Earth Maker, he had a long on-going tussle with the Great Eagle, who hated humans and was trying to decimate t",nan
Tabaldak,Native American mythology,https://www.godchecker.com/native-american-mythology/TABALDAK/,Creator God,nan
Taiowa,Native American mythology,https://www.godchecker.com/hopi-mythology/TAIOWA/,Lazy Creator God,nan
Tamit,Native American mythology,https://www.godchecker.com/native-american-mythology/TAMIT/,God of the Sun,nan
Tawiscara,Native American mythology,https://www.godchecker.com/native-american-mythology/TAWISCARA/,Grasping snatchy Creator God,Tawiskara
Teelget,Native American mythology,https://www.godchecker.com/navajo-mythology/THELGETH/,The Great Hairy Headless Horror,"Theelgeth, Thelgeth"
Tekkeitserktock,Native American mythology,https://www.godchecker.com/inuit-mythology/TEKKEITSERTOK/,Eskimo Earth God,Tekkeitsertok
Tewi'xilak,Native American mythology,https://www.godchecker.com/native-american-mythology/TEWI-XILAK/,God of Goat Hunters,Tewixilak
Thobadestchin,Native American mythology,https://www.godchecker.com/navajo-mythology/TOBADZISTSINI/,Watery War God,"Tobadz­schin, Tobadzistsini, Thobadzistshini, Tó Bájísh Chíní"
Thunder Twins,Native American mythology,https://www.godchecker.com/cherokee-mythology/THUNDER-TWINS/,Name given to the mischievous Thunder Gods,nan
Thunder-Bird,Native American mythology,https://www.godchecker.com/native-american-mythology/WAUKHEON/,Shockingly Powerful Bird Spirit,"Wakinyan, Thunderbird, Waukheon"
Tihtipihin,Native American mythology,https://www.godchecker.com/native-american-mythology/TIHTIPIHIN/,"The father of all hermit crabs, apparently",nan
Tirawa,Native American mythology,https://www.godchecker.com/native-american-mythology/TIRAWA/,"Top God of Creating, Mating and Procreating",Tirawa-Atius
Tó Neinilii,Native American mythology,https://www.godchecker.com/navajo-mythology/TONENILI/,God of Rain who loves to clown around in the clouds,Tonenili
Tolmalok,Native American mythology,https://www.godchecker.com/native-american-mythology/TOLMALOK/,Goddess of the Underworld,Tolmolak
Tornarsuk,Native American mythology,https://www.godchecker.com/inuit-mythology/TORNGARSAK/,Chief Inuit God and the Eskimo Enigma,"Torngasak, Torngarsak, Torngasoak"
Totem Poles,Native American mythology,https://www.godchecker.com/native-american-mythology/TOTEM-POLES/,Wooden poles carved with protective spirit symbols,nan
Tsohanoai,Native American mythology,https://www.godchecker.com/navajo-mythology/TSOHANOAI/,God who carries the sun on his back,nan
Txamsem,Native American mythology,https://www.godchecker.com/native-american-mythology/TXAMSEM/,The giant Raven of the Tsimshian,We-Gyet
Umai-Hulhlya-Wit,Native American mythology,https://www.godchecker.com/native-american-mythology/UMAI-HULHLYA-WIT/,A very big snake who lived in space,Umai-Hulhya-Wit
Uncegila,Native American mythology,https://www.godchecker.com/native-american-mythology/UNCEGILA/,A mighty Saltwater Snake,"Unktehi, Unk Cekula"
Unelanuki,Native American mythology,https://www.godchecker.com/cherokee-mythology/UNELANUKI/,Sun Goddess who seduced the moon,nan
Untunktahe,Native American mythology,https://www.godchecker.com/native-american-mythology/UNTUNKTAHE/,A Water God with great magical powers,nan
Utset,Native American mythology,https://www.godchecker.com/native-american-mythology/UTSET/,The caring Goddess of Upsets,nan
Wabasso,Native American mythology,https://www.godchecker.com/native-american-mythology/WABASSO/,Guardian of the North and God of White Goods,Wabosso
Wakan Tanka,Native American mythology,https://www.godchecker.com/native-american-mythology/WAKAN-TANKA/,"Creator God of Multiplication, Addition and Long Division","Wakonda, Wakanda"
Wendego,Native American mythology,https://www.godchecker.com/native-american-mythology/WENDIGO/,Utterly terrifying Cannibal Monster,"Windago, Windikouk, Windego, Wetiko, Wendigo"
Weywot,Native American mythology,https://www.godchecker.com/native-american-mythology/WEYWOT/,Eagle God and Father Sky,nan
Wishpoosh,Native American mythology,https://www.godchecker.com/native-american-mythology/WISHPOOSH/,Unhelpful Beaver Monster,nan
Wonomi,Native American mythology,https://www.godchecker.com/native-american-mythology/WONOMI/,Creator God,nan
Aisyt,Siberian mythology,https://www.godchecker.com/siberian-mythology/AJYSYT/,Comforting Mother Goddess of Childbirth and Fate,"Ajyhyt, Ajysyt, Aysyt"
Alicha,Siberian mythology,https://www.godchecker.com/siberian-mythology/ALKLHA/,Enormous Dragon Monster who causes eclipses,"Alklha, Alkha, Arakho"
Anapel,Siberian mythology,https://www.godchecker.com/siberian-mythology/ANAPEL/,Spirit stone of recycled baby names,nan
As-Iga,Siberian mythology,https://www.godchecker.com/siberian-mythology/AS-IGA/,The Old Man of the River Ob,nan
Buga,Siberian mythology,https://www.godchecker.com/siberian-mythology/BUGA/,The Evenki Supreme God of Everything,nan
Erlig,Siberian mythology,https://www.godchecker.com/siberian-mythology/ERLIK/,Demi-God of Mud and Slime,Erlik
God Bear,Siberian mythology,https://www.godchecker.com/siberian-mythology/IRKUIEM/,Bear God with no pants,Irkuiem
Kutcha,Siberian mythology,https://www.godchecker.com/siberian-mythology/KUTKH/,The Raven Trickster God of East Russia,"Kutq, Kutkha, Quikil, Quikinnaqu, Kutkinnaku, Kutkh"
Nga,Siberian mythology,https://www.godchecker.com/siberian-mythology/NGA/,The Yuraks God of Death and Hell,nan
Otshirvani,Siberian mythology,https://www.godchecker.com/siberian-mythology/OTSHIRVANI/,A Superhero God of Creation,nan
Ulgan,Siberian mythology,https://www.godchecker.com/siberian-mythology/ULGAN/,Sky God and Earthly building contractor,Yryn-Al-Tojon
Accla,Inca mythology,https://www.godchecker.com/inca-mythology/ACLLAS/,Virgin girls sacred to top god Inti,"Acllas, Acyllyaconas, Acllacunas"
Acsumama,Inca mythology,https://www.godchecker.com/inca-mythology/AXO-MAMA/,Goddess of Potatoes,"Ajomama, Axo-Mama, Potato Lady, Axomama, Potato Mother"
